Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs
24/04/2020,Chile Jalapeño,Primera,Arpilla de 25 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,450,500,475,
27/04/2020,Chile Jalapeño,Primera,Arpilla de 25 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,450,500,475,
28/04/2020,Chile Jalapeño,Primera,Arpilla de 25 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,500,525,525,
29/04/2020,Chile Jalapeño,Primera,Arpilla de 25 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,500,525,525,
28/04/2020,Papa Alpha,Primera,Arpilla de 32 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,416,448,416,
29/04/2020,Papa Alpha,Primera,Arpilla de 32 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,416,448,416,
22/04/2020,Zanahoria mediana,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,140,150,150,
23/04/2020,Zanahoria mediana,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,140,150,150,
24/04/2020,Zanahoria mediana,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,140,150,150,
27/04/2020,Zanahoria mediana,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,140,150,150,
28/04/2020,Zanahoria mediana,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,150,170,150,
29/04/2020,Zanahoria mediana,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,150,170,150,
22/04/2020,Chile California,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,29.5,29.5,29.5,
23/04/2020,Chile California,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,30,30,30,
24/04/2020,Chile California,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,30,30,30,
27/04/2020,Chile California,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,30,30,30,
28/04/2020,Chile California,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,30,30,30,
29/04/2020,Chile California,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,30,30,30,
22/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,16,16,16,
23/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,15,15,15,
24/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,15,15,15,
27/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,15,15,15,
28/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,15,15,15,
29/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,15,15,15,
22/04/2020,Chile Serrano,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,26,26,26,
23/04/2020,Chile Serrano,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,24.5,24.5,24.5,
24/04/2020,Chile Serrano,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,24.5,24.5,24.5,
27/04/2020,Chile Serrano,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,24.5,24.5,24.5,
28/04/2020,Chile Serrano,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,24.5,24.5,24.5,
29/04/2020,Chile Serrano,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,24.5,24.5,24.5,
22/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,10,10,10,
23/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,10,10,10,
24/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,10,10,10,
27/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,10,10,10,
28/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,10,10,10,
29/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Chihuahua: Mercado de Abasto de Cd. Juárez,10,10,10,
22/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Hidalgo: Central de Abasto de Pachuca,8,9,9,
23/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Hidalgo: Central de Abasto de Pachuca,8,9,9,
24/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Hidalgo: Central de Abasto de Pachuca,8,9,9,
27/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Hidalgo: Central de Abasto de Pachuca,8,9,9,
28/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Hidalgo: Central de Abasto de Pachuca,8,9,9,
29/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Hidalgo: Central de Abasto de Pachuca,8,9,9,
22/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Michoacán: Mercado de Abasto de Morelia,8,11,11,
23/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Michoacán: Mercado de Abasto de Morelia,8,11,11,
24/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Michoacán: Mercado de Abasto de Morelia,8,11,11,
27/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Michoacán: Mercado de Abasto de Morelia,11,8,11,
28/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Michoacán: Mercado de Abasto de Morelia,8,11,11,
29/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,Michoacán: Mercado de Abasto de Morelia,11,8,11,
22/04/2020,Calabacita Criolla,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160,200,160,
23/04/2020,Calabacita Criolla,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160,200,160,
24/04/2020,Calabacita Criolla,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150,200,150,
27/04/2020,Calabacita Criolla,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",100,140,100,
28/04/2020,Calabacita Criolla,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",120,160,120,
29/04/2020,Calabacita Criolla,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",100,150,130,
22/04/2020,Calabacita Italiana,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160,200,160,
23/04/2020,Calabacita Italiana,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160,200,160,
24/04/2020,Calabacita Italiana,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150,200,150,
27/04/2020,Calabacita Italiana,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",100,140,100,
28/04/2020,Calabacita Italiana,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",120,160,120,
29/04/2020,Calabacita Italiana,Primera,Caja de 11 kg.,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",100,150,130,
22/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",16,17,17,
23/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",16,18,18,
24/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",17,20,17,
27/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",16,20,17,
28/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",16,20,18,
29/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",16,17,17,
22/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Querétaro: Mercado de Abasto de Querétaro,10,13,12.5,
23/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Querétaro: Mercado de Abasto de Querétaro,10,13,12.5,
24/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Querétaro: Mercado de Abasto de Querétaro,11,13,12.5,
27/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Querétaro: Mercado de Abasto de Querétaro,11.5,13,12.5,
28/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Querétaro: Mercado de Abasto de Querétaro,11.5,13,12.5,
29/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Querétaro: Mercado de Abasto de Querétaro,11.5,13.5,12,
22/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,San Luis Potosí: Centro de Abasto de San Luis Potosí,8,9,8,
23/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,San Luis Potosí: Centro de Abasto de San Luis Potosí,8,9,8,
24/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,San Luis Potosí: Centro de Abasto de San Luis Potosí,8,9,8,
27/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,San Luis Potosí: Centro de Abasto de San Luis Potosí,8,9,8,
28/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,San Luis Potosí: Centro de Abasto de San Luis Potosí,8,9,8,
29/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,San Luis Potosí: Centro de Abasto de San Luis Potosí,8,9,8,
22/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,65,65,65,
24/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,65,65,65,
28/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,65,65,65,
29/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,65,65,65,
22/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,38,38,38,
24/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,38,38,38,
28/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,38,38,38,
29/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,38,38,38,
22/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,22,22,22,
24/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,22,22,22,
28/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,22,22,22,
29/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,22,22,22,
22/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
24/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
28/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
29/04/2020,Papa Alpha,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
22/04/2020,Papa Furory,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
24/04/2020,Papa Furory,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
28/04/2020,Papa Furory,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
29/04/2020,Papa Furory,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,13,14,14,
22/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,5,5,5,
24/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,5,5,5,
28/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,5,5,5,
29/04/2020,Sandía Rayada,Primera,Kilogramo,Sonora,Sonora: Central de Abasto de Cd. Obregón,5,5,5,
22/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",80,90,90,
23/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",80,90,90,
24/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",80,90,90,
27/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",80,90,90,
28/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",70,80,75,
29/04/2020,Ajo Morado,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",70,80,75,
22/04/2020,Calabacita Italiana,Primera,Caja de 12 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,270,230,
23/04/2020,Calabacita Italiana,Primera,Caja de 12 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,270,230,
24/04/2020,Calabacita Italiana,Primera,Caja de 12 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,270,250,
27/04/2020,Calabacita Italiana,Primera,Caja de 12 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,270,250,
28/04/2020,Calabacita Italiana,Primera,Caja de 12 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,250,240,
29/04/2020,Calabacita Italiana,Primera,Caja de 12 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,250,240,
22/04/2020,Cebolla de rabo,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",110,135,135,
23/04/2020,Cebolla de rabo,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",110,135,135,
24/04/2020,Cebolla de rabo,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",110,135,135,
27/04/2020,Cebolla de rabo,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",110,135,135,
28/04/2020,Cebolla de rabo,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",110,135,135,
29/04/2020,Cebolla de rabo,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",110,135,135,
22/04/2020,Cilantro,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",100,120,120,
23/04/2020,Cilantro,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",100,120,120,
24/04/2020,Cilantro,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",100,120,120,
27/04/2020,Cilantro,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",100,120,120,
28/04/2020,Cilantro,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",100,120,120,
29/04/2020,Cilantro,Primera,Manojo de 2 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",100,120,120,
22/04/2020,Col mediana,Primera,Caja de 25 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",150,175,175,
23/04/2020,Col mediana,Primera,Caja de 25 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",150,175,175,
24/04/2020,Col mediana,Primera,Caja de 25 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",150,175,175,
27/04/2020,Col mediana,Primera,Caja de 25 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",150,175,175,
28/04/2020,Col mediana,Primera,Caja de 25 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",130,150,150,
29/04/2020,Col mediana,Primera,Caja de 25 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",130,150,150,
22/04/2020,Chile California,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,40,35,
23/04/2020,Chile California,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,40,40,
24/04/2020,Chile California,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,40,40,
27/04/2020,Chile California,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,40,40,
28/04/2020,Chile California,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,35,35,
29/04/2020,Chile California,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,35,35,
22/04/2020,Chile Caribe,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,36,35,
23/04/2020,Chile Caribe,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,36,35,
24/04/2020,Chile Caribe,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,36,35,
27/04/2020,Chile Caribe,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,36,35,
28/04/2020,Chile Caribe,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,36,36,
29/04/2020,Chile Caribe,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30,36,36,
22/04/2020,Chile Habanero,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",75,85,85,
23/04/2020,Chile Habanero,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",75,85,85,
24/04/2020,Chile Habanero,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",75,85,85,
27/04/2020,Chile Habanero,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",75,85,85,
28/04/2020,Chile Habanero,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",75,85,85,
29/04/2020,Chile Habanero,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",75,85,80,
22/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,24,24,
23/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,24,24,
24/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,24,24,
27/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,24,24,
28/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",18,21,21,
29/04/2020,Chile Jalapeño,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",18,21,21,
22/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",55,75,60,
23/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",55,75,60,
24/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",55,75,65,
27/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",55,75,65,
28/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",55,65,65,
29/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",55,65,65,
22/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35,38,35,
23/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35,38,35,
24/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35,38,35,
27/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35,38,35,
28/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35,38,38,
29/04/2020,Chile Poblano,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35,38,38,
22/04/2020,Elote,Primera,Docena,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",45,48,45,
23/04/2020,Elote,Primera,Docena,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",45,48,45,
24/04/2020,Elote,Primera,Docena,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",45,48,45,
27/04/2020,Elote,Primera,Docena,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",45,48,45,
28/04/2020,Elote,Primera,Docena,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",45,48,45,
29/04/2020,Elote,Primera,Docena,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",45,48,45,
22/04/2020,Melón Cantaloupe # 27,Primera,Caja de 17 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",280,310,305,
23/04/2020,Melón Cantaloupe # 27,Primera,Caja de 17 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",280,310,305,
24/04/2020,Melón Cantaloupe # 27,Primera,Caja de 17 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",280,310,310,
